user_id,amount,location,label,explanation
4872,133.86,StoreC,NORMAL,This transaction amount ($133.86) is typical for normal spending behavior.
1765,167.67,StoreC,NORMAL,This transaction amount ($167.67) is typical for normal spending behavior.
4953,4.79,StoreB,ANOMALY,This transaction amount ($4.79) is extremely low and may indicate refund fraud or abnormal behavior.
7727,287.21,StoreA,NORMAL,This transaction amount ($287.21) is typical for normal spending behavior.
6080,232.41,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
7273,82.42,StoreA,NORMAL,This transaction amount ($82.42) is typical for normal spending behavior.
4954,230.34,StoreB,NORMAL,This transaction amount ($230.34) is typical for normal spending behavior.
4628,248.65,StoreA,NORMAL,This transaction amount ($248.65) is typical for normal spending behavior.
9468,127.7,StoreC,NORMAL,This transaction amount ($127.7) falls within the typical range of spending.
4407,168.45,StoreA,NORMAL,This transaction amount ($168.45) is typical for normal spending behavior.
3603,169.35,StoreA,NORMAL,This transaction amount ($169.35) falls within the typical range of spending.
4395,214.89,StoreC,NORMAL,This transaction amount ($214.89) is typical for normal spending behavior.
6988,229.46,StoreB,NORMAL,This transaction amount ($229.46) is typical for normal spending behavior.
6191,198.54,StoreC,NORMAL,This transaction amount ($198.54) is typical for normal spending behavior.
7130,51.7,StoreA,NORMAL,This transaction amount ($51.7) is typical for normal spending behavior.
8550,218.1,StoreC,NORMAL,This transaction amount ($218.1) is typical for normal spending behavior.
3370,259.78,StoreC,NORMAL,This transaction amount ($259.78) is typical for normal spending behavior.
7056,187.84,StoreB,NORMAL,This transaction amount ($187.84) falls within the typical range of spending.
4988,325.31,StoreA,NORMAL,This transaction amount ($325.31) is typical for normal spending behavior.
1295,6839.91,StoreA,ANOMALY,This transaction amount ($6839.91) is unusually high compared to normal spending levels.
6728,141.45,StoreC,NORMAL,This transaction amount ($141.45) is typical for normal spending behavior.
6412,82.51,StoreB,NORMAL,This transaction amount ($82.51) falls within the typical range of spending.
1723,105.19,StoreA,NORMAL,This transaction amount ($105.19) falls within the typical range of spending.
7491,3022.13,StoreB,ANOMALY,This transaction amount ($3022.13) is unusually high compared to normal spending levels.
2830,194.13,StoreB,NORMAL,This transaction amount ($194.13) is typical for normal spending behavior.
5261,207.36,StoreB,NORMAL,This transaction amount ($207.36) is typical for normal spending behavior.
2617,88.4,StoreC,NORMAL,This transaction amount ($88.4) falls within the typical range of spending.
4345,285.59,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
5048,132.24,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
1329,140.34,StoreC,NORMAL,This transaction amount ($140.34) is typical for normal spending behavior.
6829,304.98,StoreB,NORMAL,This transaction amount ($304.98) is typical for normal spending behavior.
7262,66.64,StoreA,NORMAL,This transaction amount ($66.64) falls within the typical range of spending.
7499,358.66,StoreA,NORMAL,This transaction amount ($358.66) is typical for normal spending behavior.
8631,229.27,StoreA,NORMAL,This transaction amount ($229.27) is typical for normal spending behavior.
6311,219.45,StoreA,NORMAL,This transaction amount ($219.45) is typical for normal spending behavior.
6911,227.47,StoreC,NORMAL,This transaction amount ($227.47) is typical for normal spending behavior.
7626,111.77,StoreA,NORMAL,This transaction amount ($111.77) falls within the typical range of spending.
3023,131.67,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
2663,168.13,StoreB,NORMAL,This transaction amount ($168.13) is typical for normal spending behavior.
6283,81.98,StoreC,NORMAL,This transaction amount ($81.98) is typical for normal spending behavior.
1025,3465.0,StoreC,ANOMALY,This transaction amount ($3465.0) is unusually high compared to normal spending levels.
1551,94.48,StoreC,NORMAL,This transaction amount ($94.48) is typical for normal spending behavior.
4661,163.62,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
5234,78.61,StoreB,NORMAL,This transaction amount ($78.61) falls within the typical range of spending.
8980,250.98,StoreB,NORMAL,This transaction amount ($250.98) is typical for normal spending behavior.
2724,227.35,StoreB,NORMAL,This transaction amount ($227.35) is typical for normal spending behavior.
8244,198.83,StoreB,NORMAL,This transaction amount ($198.83) is typical for normal spending behavior.
1730,255.3,StoreB,NORMAL,This transaction amount ($255.3) is typical for normal spending behavior.
4255,146.84,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
2631,161.01,StoreA,NORMAL,This transaction amount ($161.01) is typical for normal spending behavior.
1684,69.17,StoreC,NORMAL,This transaction amount ($69.17) falls within the typical range of spending.
9152,59.73,StoreC,NORMAL,This transaction amount ($59.73) falls within the typical range of spending.
4861,118.8,StoreB,NORMAL,This transaction amount ($118.8) falls within the typical range of spending.
3924,190.14,StoreA,NORMAL,This transaction amount ($190.14) is typical for normal spending behavior.
3478,146.75,StoreB,NORMAL,This transaction amount ($146.75) falls within the typical range of spending.
6909,173.96,StoreB,NORMAL,This transaction amount ($173.96) falls within the typical range of spending.
4996,4548.01,StoreA,ANOMALY,This transaction amount ($4548.01) is unusually high compared to normal spending levels.
6310,202.05,StoreB,NORMAL,This transaction amount ($202.05) is typical for normal spending behavior.
5511,195.56,StoreC,NORMAL,This transaction amount ($195.56) is typical for normal spending behavior.
6710,3708.21,StoreA,ANOMALY,This transaction amount ($3708.21) is unusually high compared to normal spending levels.
5616,236.4,StoreB,NORMAL,This transaction amount ($236.4) is typical for normal spending behavior.
5752,95.79,StoreA,NORMAL,This transaction amount ($95.79) falls within the typical range of spending.
1120,313.87,StoreB,NORMAL,This transaction amount ($313.87) is typical for normal spending behavior.
2601,4.55,StoreA,ANOMALY,This transaction amount ($4.55) is extremely low and may indicate refund fraud or abnormal behavior.
5050,193.73,StoreB,NORMAL,This transaction amount ($193.73) is typical for normal spending behavior.
4754,6537.59,StoreA,ANOMALY,This transaction amount ($6537.59) is unusually high compared to normal spending levels.
3486,46.26,StoreC,NORMAL,This transaction amount ($46.26) is typical for normal spending behavior.
7817,3.63,StoreB,ANOMALY,This transaction amount ($3.63) is extremely low and may indicate refund fraud or abnormal behavior.
1565,220.1,StoreB,NORMAL,This transaction amount ($220.1) is typical for normal spending behavior.
1663,6388.01,StoreA,ANOMALY,This transaction amount ($6388.01) is unusually high compared to normal spending levels.
6893,128.83,StoreB,NORMAL,This transaction amount ($128.83) falls within the typical range of spending.
8595,193.99,StoreB,NORMAL,This transaction amount ($193.99) is typical for normal spending behavior.
4823,156.18,StoreB,NORMAL,This transaction amount ($156.18) is typical for normal spending behavior.
6739,160.89,StoreB,NORMAL,This transaction amount ($160.89) is typical for normal spending behavior.
7380,251.15,StoreC,NORMAL,This transaction amount ($251.15) is typical for normal spending behavior.
6194,1.86,StoreC,ANOMALY,This transaction amount ($1.86) is extremely low and may indicate refund fraud or abnormal behavior.
8589,6642.8,StoreA,ANOMALY,This transaction amount ($6642.8) is unusually high compared to normal spending levels.
1749,1.62,StoreC,ANOMALY,This transaction amount ($1.62) is extremely low and may indicate refund fraud or abnormal behavior.
7708,192.58,StoreA,NORMAL,This transaction amount ($192.58) is typical for normal spending behavior.
6365,4.0,StoreB,ANOMALY,This transaction amount ($4.0) is extremely low and may indicate refund fraud or abnormal behavior.
2331,289.7,StoreB,NORMAL,This transaction amount ($289.7) is typical for normal spending behavior.
4475,171.57,StoreA,NORMAL,This transaction amount ($171.57) is typical for normal spending behavior.
8647,127.42,StoreA,NORMAL,This transaction amount ($127.42) is typical for normal spending behavior.
6355,261.62,StoreA,NORMAL,This transaction amount ($261.62) is typical for normal spending behavior.
2888,233.93,StoreC,NORMAL,This transaction amount ($233.93) is typical for normal spending behavior.
7294,7323.44,StoreB,ANOMALY,This transaction amount ($7323.44) is unusually high compared to normal spending levels.
2571,5043.94,StoreB,ANOMALY,This transaction amount ($5043.94) is unusually high compared to normal spending levels.
3759,125.65,StoreC,NORMAL,This transaction amount ($125.65) is typical for normal spending behavior.
6031,82.37,StoreC,NORMAL,This transaction amount ($82.37) falls within the typical range of spending.
5515,287.85,StoreC,NORMAL,This transaction amount ($287.85) is typical for normal spending behavior.
8872,159.46,StoreC,NORMAL,This transaction amount ($159.46) is typical for normal spending behavior.
4810,227.44,StoreC,NORMAL,This transaction amount ($227.44) is typical for normal spending behavior.
5745,2.85,StoreC,ANOMALY,This transaction amount ($2.85) is extremely low and may indicate refund fraud or abnormal behavior.
3162,284.63,StoreB,NORMAL,This transaction amount ($284.63) is typical for normal spending behavior.
2992,168.17,StoreA,NORMAL,This transaction amount ($168.17) is typical for normal spending behavior.
2641,80.75,StoreC,NORMAL,This transaction amount ($80.75) is typical for normal spending behavior.
5033,3.67,StoreB,ANOMALY,This transaction amount ($3.67) is extremely low and may indicate refund fraud or abnormal behavior.
8975,5055.45,StoreA,ANOMALY,This transaction amount ($5055.45) is unusually high compared to normal spending levels.
5027,261.41,StoreA,NORMAL,This transaction amount ($261.41) is typical for normal spending behavior.
8083,193.81,StoreC,NORMAL,This transaction amount ($193.81) is typical for normal spending behavior.
9277,57.47,StoreB,NORMAL,This transaction amount ($57.47) falls within the typical range of spending.
8500,1.35,StoreA,ANOMALY,This transaction amount ($1.35) is extremely low and may indicate refund fraud or abnormal behavior.
6166,143.21,StoreC,NORMAL,This transaction amount ($143.21) falls within the typical range of spending.
3371,4909.17,StoreC,ANOMALY,This transaction amount ($4909.17) is unusually high compared to normal spending levels.
4764,272.11,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
5412,120.97,StoreA,NORMAL,This transaction amount ($120.97) is typical for normal spending behavior.
4003,194.7,StoreC,NORMAL,This transaction amount ($194.7) is typical for normal spending behavior.
1560,289.05,StoreC,NORMAL,This transaction amount ($289.05) is typical for normal spending behavior.
3428,139.9,StoreA,NORMAL,This transaction amount ($139.9) is typical for normal spending behavior.
7256,196.36,StoreC,NORMAL,This transaction amount ($196.36) is typical for normal spending behavior.
8734,154.34,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
1711,214.45,StoreC,NORMAL,This transaction amount ($214.45) is typical for normal spending behavior.
3384,210.59,StoreA,NORMAL,This transaction amount ($210.59) is typical for normal spending behavior.
5923,54.66,StoreC,NORMAL,This transaction amount ($54.66) falls within the typical range of spending.
3810,137.89,StoreC,NORMAL,This transaction amount ($137.89) is typical for normal spending behavior.
1235,302.13,StoreA,NORMAL,This transaction amount ($302.13) is typical for normal spending behavior.
1301,1.05,StoreB,ANOMALY,This transaction amount ($1.05) is extremely low and may indicate refund fraud or abnormal behavior.
6888,7627.47,StoreA,ANOMALY,This transaction amount ($7627.47) is unusually high compared to normal spending levels.
9118,117.19,StoreB,NORMAL,This transaction amount ($117.19) is typical for normal spending behavior.
8936,3.59,StoreB,ANOMALY,This transaction amount ($3.59) is extremely low and may indicate refund fraud or abnormal behavior.
8232,6089.79,StoreA,ANOMALY,This transaction amount ($6089.79) is unusually high compared to normal spending levels.
2224,23.58,StoreA,NORMAL,This transaction amount ($23.58) is typical for normal spending behavior.
8265,6281.81,StoreC,ANOMALY,This transaction amount ($6281.81) is unusually high compared to normal spending levels.
8234,237.53,StoreB,NORMAL,This transaction amount ($237.53) is typical for normal spending behavior.
3243,165.45,StoreB,NORMAL,This transaction amount ($165.45) is typical for normal spending behavior.
1678,233.78,StoreC,NORMAL,This transaction amount ($233.78) is typical for normal spending behavior.
4257,105.42,StoreA,NORMAL,This transaction amount ($105.42) is typical for normal spending behavior.
9907,130.8,StoreA,NORMAL,This transaction amount ($130.8) is typical for normal spending behavior.
6351,4.94,StoreB,ANOMALY,This transaction amount ($4.94) is extremely low and may indicate refund fraud or abnormal behavior.
5310,209.47,StoreC,NORMAL,This transaction amount ($209.47) is typical for normal spending behavior.
2798,74.3,StoreA,NORMAL,This transaction amount ($74.3) falls within the typical range of spending.
7389,2.16,StoreA,ANOMALY,This transaction amount ($2.16) is extremely low and may indicate refund fraud or abnormal behavior.
8689,195.17,StoreB,NORMAL,This transaction amount ($195.17) falls within the typical range of spending.
2859,5186.85,StoreB,ANOMALY,This transaction amount ($5186.85) is unusually high compared to normal spending levels.
9930,244.08,StoreA,NORMAL,This transaction amount ($244.08) is typical for normal spending behavior.
7655,1.05,StoreC,ANOMALY,This transaction amount ($1.05) is extremely low and may indicate refund fraud or abnormal behavior.
2860,282.01,StoreB,NORMAL,This transaction amount ($282.01) is typical for normal spending behavior.
2429,1.36,StoreB,ANOMALY,This transaction amount ($1.36) is extremely low and may indicate refund fraud or abnormal behavior.
6914,168.43,StoreB,NORMAL,This transaction amount ($168.43) is typical for normal spending behavior.
4994,186.41,StoreC,NORMAL,This transaction amount ($186.41) is typical for normal spending behavior.
5735,139.5,StoreC,NORMAL,This transaction amount ($139.5) falls within the typical range of spending.
1145,218.48,StoreB,NORMAL,This transaction amount ($218.48) is typical for normal spending behavior.
8466,4.52,StoreA,ANOMALY,This transaction amount ($4.52) is extremely low and may indicate refund fraud or abnormal behavior.
9308,1.71,StoreB,ANOMALY,This transaction amount ($1.71) is extremely low and may indicate refund fraud or abnormal behavior.
3150,3651.86,StoreC,ANOMALY,This transaction amount ($3651.86) is unusually high compared to normal spending levels.
1231,144.49,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
7409,166.94,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
4819,3.37,StoreB,ANOMALY,This transaction amount ($3.37) is extremely low and may indicate refund fraud or abnormal behavior.
2159,197.27,StoreA,NORMAL,This transaction amount ($197.27) is typical for normal spending behavior.
7614,174.24,StoreC,NORMAL,This transaction amount ($174.24) is typical for normal spending behavior.
2120,6820.95,StoreA,ANOMALY,This transaction amount ($6820.95) is unusually high compared to normal spending levels.
4005,3.08,StoreB,ANOMALY,This transaction amount ($3.08) is extremely low and may indicate refund fraud or abnormal behavior.
5273,202.84,StoreB,NORMAL,This transaction amount ($202.84) is typical for normal spending behavior.
8304,4648.86,StoreB,ANOMALY,This transaction amount ($4648.86) is unusually high compared to normal spending levels.
8565,208.7,StoreC,NORMAL,This transaction amount ($208.7) is typical for normal spending behavior.
2274,7191.08,StoreB,ANOMALY,This transaction amount ($7191.08) is unusually high compared to normal spending levels.
4773,198.14,StoreB,NORMAL,This transaction amount ($198.14) is typical for normal spending behavior.
5326,7779.65,StoreC,ANOMALY,This transaction amount ($7779.65) is unusually high compared to normal spending levels.
5094,194.05,StoreB,NORMAL,This transaction amount ($194.05) is typical for normal spending behavior.
5233,127.43,StoreC,NORMAL,This transaction amount ($127.43) is typical for normal spending behavior.
6556,202.08,StoreC,NORMAL,This transaction amount ($202.08) is typical for normal spending behavior.
1962,4844.54,StoreB,ANOMALY,This transaction amount ($4844.54) is unusually high compared to normal spending levels.
8177,180.02,StoreC,NORMAL,This transaction amount ($180.02) falls within the typical range of spending.
4772,213.45,StoreA,NORMAL,This transaction amount ($213.45) is typical for normal spending behavior.
9434,179.77,StoreC,NORMAL,This transaction amount ($179.77) is typical for normal spending behavior.
3215,1.85,StoreC,ANOMALY,This transaction amount ($1.85) is extremely low and may indicate refund fraud or abnormal behavior.
4770,215.19,StoreB,NORMAL,This transaction amount ($215.19) is typical for normal spending behavior.
9747,6732.8,StoreA,ANOMALY,This transaction amount ($6732.8) is unusually high compared to normal spending levels.
2996,233.34,StoreB,NORMAL,This transaction amount ($233.34) is typical for normal spending behavior.
2568,183.73,StoreB,NORMAL,This transaction amount ($183.73) is typical for normal spending behavior.
4257,242.84,StoreB,NORMAL,This transaction amount ($242.84) is typical for normal spending behavior.
4896,7931.78,StoreA,ANOMALY,This transaction amount ($7931.78) is unusually high compared to normal spending levels.
1125,4402.85,StoreA,ANOMALY,This transaction amount ($4402.85) is unusually high compared to normal spending levels.
1788,214.26,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
1022,2.13,StoreB,ANOMALY,This transaction amount ($2.13) is extremely low and may indicate refund fraud or abnormal behavior.
6353,315.22,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
3507,222.4,StoreA,NORMAL,This transaction amount ($222.4) is typical for normal spending behavior.
6435,217.22,StoreB,NORMAL,This transaction amount ($217.22) is typical for normal spending behavior.
8612,272.23,StoreC,NORMAL,This transaction amount ($272.23) is typical for normal spending behavior.
6324,166.93,StoreC,NORMAL,This transaction amount ($166.93) is typical for normal spending behavior.
8787,160.9,StoreB,NORMAL,This transaction amount ($160.9) is typical for normal spending behavior.
3944,6657.31,StoreC,ANOMALY,This transaction amount ($6657.31) is unusually high compared to normal spending levels.
2824,261.44,StoreA,NORMAL,This transaction amount ($261.44) is typical for normal spending behavior.
6656,154.29,StoreB,NORMAL,This transaction amount ($154.29) falls within the typical range of spending.
8349,92.24,StoreA,NORMAL,This transaction amount ($92.24) falls within the typical range of spending.
3169,338.47,StoreC,NORMAL,This transaction amount ($338.47) is typical for normal spending behavior.
1364,247.42,StoreC,NORMAL,This transaction amount ($247.42) is typical for normal spending behavior.
3283,261.75,StoreC,NORMAL,This transaction amount ($261.75) is typical for normal spending behavior.
3738,355.37,StoreA,NORMAL,This transaction amount ($355.37) is typical for normal spending behavior.
9572,71.86,StoreC,NORMAL,This transaction amount ($71.86) is typical for normal spending behavior.
6087,272.78,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
9812,240.76,StoreA,NORMAL,This transaction amount ($240.76) is typical for normal spending behavior.
4139,115.69,StoreB,NORMAL,This transaction amount ($115.69) falls within the typical range of spending.
4364,67.76,StoreB,NORMAL,This transaction amount ($67.76) falls within the typical range of spending.
8157,207.75,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
4916,242.88,StoreA,NORMAL,This transaction amount ($242.88) is typical for normal spending behavior.
9789,139.05,StoreB,NORMAL,This transaction amount ($139.05) is typical for normal spending behavior.
2535,4292.88,StoreC,ANOMALY,This transaction amount ($4292.88) is unusually high compared to normal spending levels.
5644,286.91,StoreA,NORMAL,This transaction amount ($286.91) is typical for normal spending behavior.
5928,104.9,StoreB,NORMAL,This transaction amount ($104.9) falls within the typical range of spending.
8982,175.35,StoreB,NORMAL,This transaction amount ($175.35) is typical for normal spending behavior.
7549,7186.77,StoreA,ANOMALY,This transaction amount ($7186.77) is unusually high compared to normal spending levels.
7370,4.19,StoreC,ANOMALY,This transaction amount ($4.19) is extremely low and may indicate refund fraud or abnormal behavior.
2292,90.92,StoreB,NORMAL,This transaction amount ($90.92) is typical for normal spending behavior.
8446,3858.04,StoreA,ANOMALY,This transaction amount ($3858.04) is unusually high compared to normal spending levels.
4044,185.79,StoreA,NORMAL,This transaction amount ($185.79) is typical for normal spending behavior.
2986,6890.01,StoreB,ANOMALY,This transaction amount ($6890.01) is unusually high compared to normal spending levels.
8165,62.69,StoreC,NORMAL,This transaction amount ($62.69) falls within the typical range of spending.
2525,225.55,StoreB,NORMAL,This transaction amount ($225.55) is typical for normal spending behavior.
7572,238.79,StoreB,NORMAL,This transaction amount ($238.79) is typical for normal spending behavior.
3500,133.37,StoreB,NORMAL,This transaction amount ($133.37) is typical for normal spending behavior.
9799,174.08,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
1333,7693.46,StoreC,ANOMALY,This transaction amount ($7693.46) is unusually high compared to normal spending levels.
1761,150.08,StoreA,NORMAL,This transaction amount ($150.08) is typical for normal spending behavior.
8142,134.95,StoreB,NORMAL,This transaction amount ($134.95) falls within the typical range of spending.
5911,232.3,StoreA,NORMAL,This transaction amount ($232.3) is typical for normal spending behavior.
4368,83.45,StoreC,NORMAL,This transaction amount ($83.45) falls within the typical range of spending.
1452,164.04,StoreA,NORMAL,This transaction amount ($164.04) is typical for normal spending behavior.
1154,4.91,StoreA,ANOMALY,This transaction amount ($4.91) is extremely low and may indicate refund fraud or abnormal behavior.
3755,254.55,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
1340,258.91,StoreB,NORMAL,This transaction amount ($258.91) is typical for normal spending behavior.
6740,290.21,StoreC,NORMAL,This transaction amount ($290.21) is typical for normal spending behavior.
4766,2834.3,StoreA,ANOMALY,This transaction amount ($2834.3) is unusually high compared to normal spending levels.
4859,64.66,StoreC,NORMAL,This transaction amount ($64.66) falls within the typical range of spending.
1122,215.36,StoreA,NORMAL,This transaction amount ($215.36) is typical for normal spending behavior.
6302,300.47,StoreC,NORMAL,This transaction amount ($300.47) is typical for normal spending behavior.
8393,154.78,StoreA,NORMAL,This transaction amount ($154.78) is typical for normal spending behavior.
8372,291.16,StoreA,NORMAL,This transaction amount ($291.16) is typical for normal spending behavior.
1350,229.36,StoreC,NORMAL,This transaction amount ($229.36) is typical for normal spending behavior.
9399,162.51,StoreC,NORMAL,This transaction amount ($162.51) is typical for normal spending behavior.
2293,240.37,StoreA,NORMAL,This transaction amount ($240.37) is typical for normal spending behavior.
3017,183.16,StoreB,NORMAL,This transaction amount ($183.16) is typical for normal spending behavior.
5144,309.89,StoreA,NORMAL,This transaction amount ($309.89) is typical for normal spending behavior.
1885,207.69,StoreB,NORMAL,This transaction amount ($207.69) is typical for normal spending behavior.
9787,3736.18,StoreB,ANOMALY,This transaction amount ($3736.18) is unusually high compared to normal spending levels.
6207,7593.04,StoreB,ANOMALY,This transaction amount ($7593.04) is unusually high compared to normal spending levels.
4037,58.54,StoreC,NORMAL,This transaction amount ($58.54) falls within the typical range of spending.
3749,7709.75,StoreB,ANOMALY,This transaction amount ($7709.75) is unusually high compared to normal spending levels.
3513,309.56,StoreA,NORMAL,This transaction amount ($309.56) is typical for normal spending behavior.
5953,2709.84,StoreB,ANOMALY,This transaction amount ($2709.84) is unusually high compared to normal spending levels.
9542,5675.7,StoreC,ANOMALY,This transaction amount ($5675.7) is unusually high compared to normal spending levels.
8157,100.27,StoreB,NORMAL,This transaction amount ($100.27) falls within the typical range of spending.
1308,363.21,StoreA,NORMAL,This transaction amount ($363.21) is typical for normal spending behavior.
6563,305.52,StoreC,NORMAL,This transaction amount ($305.52) is typical for normal spending behavior.
6512,220.96,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
5647,219.46,StoreC,NORMAL,This transaction amount ($219.46) is typical for normal spending behavior.
2054,204.02,StoreB,NORMAL,This transaction amount ($204.02) is typical for normal spending behavior.
3113,183.03,OutlierMallY,ANOMALY,"This transaction occurred at an unusual location ('OutlierMallY'), which is not typical for normal spending."
6404,7205.95,StoreB,ANOMALY,This transaction amount ($7205.95) is unusually high compared to normal spending levels.
8961,162.57,StoreC,NORMAL,This transaction amount ($162.57) is typical for normal spending behavior.
7034,279.1,StoreB,NORMAL,This transaction amount ($279.1) is typical for normal spending behavior.
7550,156.43,RareStoreX,ANOMALY,"This transaction occurred at an unusual location ('RareStoreX'), which is not typical for normal spending."
5000,180.15,StoreA,NORMAL,This transaction amount ($180.15) falls within the typical range of spending.
4262,162.87,StoreA,NORMAL,This transaction amount ($162.87) falls within the typical range of spending.
5287,164.26,StoreA,NORMAL,This transaction amount ($164.26) is typical for normal spending behavior.
3276,185.28,StoreC,NORMAL,This transaction amount ($185.28) is typical for normal spending behavior.
3413,161.39,StoreC,NORMAL,This transaction amount ($161.39) is typical for normal spending behavior.
