user_id,amount,location,label,explanation
6375,153.94,StoreB,NORMAL,The amount $153.94 is within the normal spending range.
8103,305.71,StoreB,NORMAL,The amount $305.71 is within the normal spending range.
9877,234.36,StoreC,NORMAL,The amount $234.36 is within the normal spending range.
5216,23.7,StoreC,NORMAL,The amount $23.7 is within the normal spending range.
3466,232.41,StoreC,NORMAL,The amount $232.41 is within the normal spending range.
8824,161.49,StoreA,NORMAL,The amount $161.49 is within the normal spending range.
5124,132.31,StoreC,NORMAL,The amount $132.31 is within the normal spending range.
1965,261.17,StoreA,NORMAL,The amount $261.17 is within the normal spending range.
7928,303.1,StoreA,NORMAL,The amount $303.1 is within the normal spending range.
7096,293.13,StoreA,NORMAL,The amount $293.13 is within the normal spending range.
7157,116.08,StoreA,NORMAL,The amount $116.08 is within the normal spending range.
9120,169.08,StoreA,NORMAL,The amount $169.08 is within the normal spending range.
2508,233.13,StoreB,NORMAL,The amount $233.13 is within the normal spending range.
1871,297.55,StoreA,NORMAL,The amount $297.55 is within the normal spending range.
1863,152.08,StoreA,NORMAL,The amount $152.08 is within the normal spending range.
4055,181.43,StoreB,NORMAL,The amount $181.43 is within the normal spending range.
6133,89.37,StoreB,NORMAL,The amount $89.37 is within the normal spending range.
3682,80.38,StoreB,NORMAL,The amount $80.38 is within the normal spending range.
6278,281.25,StoreC,NORMAL,The amount $281.25 is within the normal spending range.
6448,335.62,StoreC,NORMAL,The amount $335.62 is within the normal spending range.
1613,192.8,StoreA,NORMAL,The amount $192.8 is within the normal spending range.
2872,300.35,StoreA,NORMAL,The amount $300.35 is within the normal spending range.
8723,236.16,StoreA,NORMAL,The amount $236.16 is within the normal spending range.
8189,135.49,StoreA,NORMAL,The amount $135.49 is within the normal spending range.
6386,236.14,StoreB,NORMAL,The amount $236.14 is within the normal spending range.
7942,353.8,StoreC,NORMAL,The amount $353.8 is within the normal spending range.
9759,196.42,StoreB,NORMAL,The amount $196.42 is within the normal spending range.
1244,356.46,StoreC,NORMAL,The amount $356.46 is within the normal spending range.
1020,61.97,StoreB,NORMAL,The amount $61.97 is within the normal spending range.
9585,282.19,StoreA,NORMAL,The amount $282.19 is within the normal spending range.
6767,208.7,StoreC,NORMAL,The amount $208.7 is within the normal spending range.
4515,170.1,StoreA,NORMAL,The amount $170.1 is within the normal spending range.
2910,2117.76,StoreC,ANOMALY,The amount $2117.76 is 3.98 standard deviations above the mean.
9481,1.24,StoreC,NORMAL,The amount $1.24 is within the normal spending range.
6882,178.03,StoreA,NORMAL,The amount $178.03 is within the normal spending range.
9552,235.71,StoreA,NORMAL,The amount $235.71 is within the normal spending range.
9076,347.79,StoreA,NORMAL,The amount $347.79 is within the normal spending range.
2622,148.17,StoreB,NORMAL,The amount $148.17 is within the normal spending range.
5314,119.15,StoreC,NORMAL,The amount $119.15 is within the normal spending range.
3453,149.82,StoreC,NORMAL,The amount $149.82 is within the normal spending range.
3015,291.54,StoreC,NORMAL,The amount $291.54 is within the normal spending range.
3800,232.88,StoreA,NORMAL,The amount $232.88 is within the normal spending range.
9772,147.02,StoreC,NORMAL,The amount $147.02 is within the normal spending range.
7752,251.33,StoreC,NORMAL,The amount $251.33 is within the normal spending range.
8453,209.71,StoreA,NORMAL,The amount $209.71 is within the normal spending range.
3853,296.86,StoreA,NORMAL,The amount $296.86 is within the normal spending range.
3236,129.79,StoreC,NORMAL,The amount $129.79 is within the normal spending range.
5176,167.23,StoreB,NORMAL,The amount $167.23 is within the normal spending range.
3155,160.79,StoreA,NORMAL,The amount $160.79 is within the normal spending range.
6698,53.65,StoreB,NORMAL,The amount $53.65 is within the normal spending range.
7829,229.61,StoreB,NORMAL,The amount $229.61 is within the normal spending range.
9537,226.11,StoreB,NORMAL,The amount $226.11 is within the normal spending range.
2886,200.51,StoreB,NORMAL,The amount $200.51 is within the normal spending range.
7471,1787.35,StoreA,ANOMALY,The amount $1787.35 is 3.26 standard deviations above the mean.
9746,58.46,StoreC,NORMAL,The amount $58.46 is within the normal spending range.
4770,157.94,StoreC,NORMAL,The amount $157.94 is within the normal spending range.
9391,1677.88,StoreA,ANOMALY,The amount $1677.88 is 3.02 standard deviations above the mean.
3940,119.77,StoreA,NORMAL,The amount $119.77 is within the normal spending range.
4490,183.87,StoreB,NORMAL,The amount $183.87 is within the normal spending range.
8899,240.41,StoreB,NORMAL,The amount $240.41 is within the normal spending range.
1306,388.62,StoreA,NORMAL,The amount $388.62 is within the normal spending range.
4075,217.46,StoreC,NORMAL,The amount $217.46 is within the normal spending range.
2656,225.76,StoreB,NORMAL,The amount $225.76 is within the normal spending range.
8244,192.56,StoreA,NORMAL,The amount $192.56 is within the normal spending range.
7611,8.12,StoreA,NORMAL,The amount $8.12 is within the normal spending range.
7322,197.35,StoreA,NORMAL,The amount $197.35 is within the normal spending range.
3692,206.02,StoreB,NORMAL,The amount $206.02 is within the normal spending range.
2764,446.32,StoreA,NORMAL,The amount $446.32 is within the normal spending range.
1275,180.76,StoreC,NORMAL,The amount $180.76 is within the normal spending range.
6271,230.15,StoreA,NORMAL,The amount $230.15 is within the normal spending range.
8331,196.53,StoreB,NORMAL,The amount $196.53 is within the normal spending range.
6025,83.13,StoreC,NORMAL,The amount $83.13 is within the normal spending range.
5050,314.28,StoreC,NORMAL,The amount $314.28 is within the normal spending range.
9080,275.19,StoreA,NORMAL,The amount $275.19 is within the normal spending range.
4460,279.1,StoreA,NORMAL,The amount $279.1 is within the normal spending range.
4835,109.06,StoreC,NORMAL,The amount $109.06 is within the normal spending range.
5278,340.28,StoreA,NORMAL,The amount $340.28 is within the normal spending range.
2844,59.81,StoreB,NORMAL,The amount $59.81 is within the normal spending range.
1071,258.69,StoreC,NORMAL,The amount $258.69 is within the normal spending range.
8386,419.05,StoreA,NORMAL,The amount $419.05 is within the normal spending range.
7862,100.95,StoreC,NORMAL,The amount $100.95 is within the normal spending range.
8340,143.37,StoreA,NORMAL,The amount $143.37 is within the normal spending range.
8635,209.97,StoreA,NORMAL,The amount $209.97 is within the normal spending range.
2043,149.65,StoreB,NORMAL,The amount $149.65 is within the normal spending range.
4042,44.93,StoreA,NORMAL,The amount $44.93 is within the normal spending range.
1814,206.86,StoreA,NORMAL,The amount $206.86 is within the normal spending range.
6622,93.77,StoreA,NORMAL,The amount $93.77 is within the normal spending range.
8332,247.36,StoreB,NORMAL,The amount $247.36 is within the normal spending range.
1309,108.06,StoreA,NORMAL,The amount $108.06 is within the normal spending range.
7661,354.99,StoreA,NORMAL,The amount $354.99 is within the normal spending range.
5227,121.67,StoreA,NORMAL,The amount $121.67 is within the normal spending range.
2877,167.79,StoreC,NORMAL,The amount $167.79 is within the normal spending range.
3486,281.35,StoreB,NORMAL,The amount $281.35 is within the normal spending range.
7886,76.91,StoreC,NORMAL,The amount $76.91 is within the normal spending range.
5835,222.75,StoreB,NORMAL,The amount $222.75 is within the normal spending range.
1794,330.71,StoreB,NORMAL,The amount $330.71 is within the normal spending range.
7786,39.25,StoreC,NORMAL,The amount $39.25 is within the normal spending range.
5014,218.46,StoreB,NORMAL,The amount $218.46 is within the normal spending range.
8392,225.99,StoreB,NORMAL,The amount $225.99 is within the normal spending range.
6353,278.18,StoreC,NORMAL,The amount $278.18 is within the normal spending range.
4407,76.3,StoreA,NORMAL,The amount $76.3 is within the normal spending range.
1974,687.99,StoreB,NORMAL,The amount $687.99 is within the normal spending range.
5237,252.19,StoreC,NORMAL,The amount $252.19 is within the normal spending range.
8248,229.7,StoreB,NORMAL,The amount $229.7 is within the normal spending range.
5369,225.05,StoreC,NORMAL,The amount $225.05 is within the normal spending range.
9050,234.64,StoreA,NORMAL,The amount $234.64 is within the normal spending range.
1464,1336.38,StoreB,NORMAL,The amount $1336.38 is within the normal spending range.
6327,223.23,StoreA,NORMAL,The amount $223.23 is within the normal spending range.
6415,229.31,StoreA,NORMAL,The amount $229.31 is within the normal spending range.
9115,128.56,StoreC,NORMAL,The amount $128.56 is within the normal spending range.
1287,386.58,StoreB,NORMAL,The amount $386.58 is within the normal spending range.
4195,247.38,StoreB,NORMAL,The amount $247.38 is within the normal spending range.
2992,80.87,StoreB,NORMAL,The amount $80.87 is within the normal spending range.
8450,265.66,StoreB,NORMAL,The amount $265.66 is within the normal spending range.
3925,102.53,StoreB,NORMAL,The amount $102.53 is within the normal spending range.
2120,278.71,StoreC,NORMAL,The amount $278.71 is within the normal spending range.
6310,315.86,StoreB,NORMAL,The amount $315.86 is within the normal spending range.
1446,117.93,StoreA,NORMAL,The amount $117.93 is within the normal spending range.
7627,296.34,StoreA,NORMAL,The amount $296.34 is within the normal spending range.
3896,241.28,StoreB,NORMAL,The amount $241.28 is within the normal spending range.
1721,282.21,StoreC,NORMAL,The amount $282.21 is within the normal spending range.
3163,389.68,StoreC,NORMAL,The amount $389.68 is within the normal spending range.
4980,1776.42,StoreB,ANOMALY,The amount $1776.42 is 3.23 standard deviations above the mean.
5502,1261.75,StoreA,NORMAL,The amount $1261.75 is within the normal spending range.
2725,111.05,StoreB,NORMAL,The amount $111.05 is within the normal spending range.
9885,118.42,StoreB,NORMAL,The amount $118.42 is within the normal spending range.
4413,192.29,StoreB,NORMAL,The amount $192.29 is within the normal spending range.
1494,234.12,StoreC,NORMAL,The amount $234.12 is within the normal spending range.
1947,227.67,StoreC,NORMAL,The amount $227.67 is within the normal spending range.
1022,282.72,StoreA,NORMAL,The amount $282.72 is within the normal spending range.
2128,2038.02,StoreA,ANOMALY,The amount $2038.02 is 3.80 standard deviations above the mean.
1557,345.35,StoreB,NORMAL,The amount $345.35 is within the normal spending range.
4730,173.53,StoreA,NORMAL,The amount $173.53 is within the normal spending range.
6341,472.02,StoreB,NORMAL,The amount $472.02 is within the normal spending range.
7998,262.57,StoreA,NORMAL,The amount $262.57 is within the normal spending range.
8182,114.28,StoreB,NORMAL,The amount $114.28 is within the normal spending range.
8034,92.91,StoreC,NORMAL,The amount $92.91 is within the normal spending range.
2656,2513.33,StoreB,ANOMALY,The amount $2513.33 is 4.84 standard deviations above the mean.
5173,177.65,StoreC,NORMAL,The amount $177.65 is within the normal spending range.
6441,271.4,StoreC,NORMAL,The amount $271.4 is within the normal spending range.
9998,247.32,StoreA,NORMAL,The amount $247.32 is within the normal spending range.
4312,192.72,StoreA,NORMAL,The amount $192.72 is within the normal spending range.
9645,115.32,StoreC,NORMAL,The amount $115.32 is within the normal spending range.
3324,48.52,StoreB,NORMAL,The amount $48.52 is within the normal spending range.
6595,155.35,StoreB,NORMAL,The amount $155.35 is within the normal spending range.
6984,285.64,StoreA,NORMAL,The amount $285.64 is within the normal spending range.
3511,221.41,StoreB,NORMAL,The amount $221.41 is within the normal spending range.
1362,75.43,StoreB,NORMAL,The amount $75.43 is within the normal spending range.
4454,217.32,StoreB,NORMAL,The amount $217.32 is within the normal spending range.
3798,238.53,StoreC,NORMAL,The amount $238.53 is within the normal spending range.
5620,111.61,StoreC,NORMAL,The amount $111.61 is within the normal spending range.
4255,215.37,StoreB,NORMAL,The amount $215.37 is within the normal spending range.
2217,205.82,StoreA,NORMAL,The amount $205.82 is within the normal spending range.
2485,85.7,StoreB,NORMAL,The amount $85.7 is within the normal spending range.
6349,235.78,StoreA,NORMAL,The amount $235.78 is within the normal spending range.
8195,256.08,StoreC,NORMAL,The amount $256.08 is within the normal spending range.
8750,308.31,StoreB,NORMAL,The amount $308.31 is within the normal spending range.
7079,305.38,StoreB,NORMAL,The amount $305.38 is within the normal spending range.
9035,62.23,StoreA,NORMAL,The amount $62.23 is within the normal spending range.
2507,106.22,StoreA,NORMAL,The amount $106.22 is within the normal spending range.
2003,251.5,StoreB,NORMAL,The amount $251.5 is within the normal spending range.
7403,251.38,StoreB,NORMAL,The amount $251.38 is within the normal spending range.
1925,251.5,StoreA,NORMAL,The amount $251.5 is within the normal spending range.
9275,585.27,StoreC,NORMAL,The amount $585.27 is within the normal spending range.
7583,257.09,StoreA,NORMAL,The amount $257.09 is within the normal spending range.
4927,313.56,StoreB,NORMAL,The amount $313.56 is within the normal spending range.
1985,295.4,StoreC,NORMAL,The amount $295.4 is within the normal spending range.
5231,265.14,StoreC,NORMAL,The amount $265.14 is within the normal spending range.
6302,168.47,StoreC,NORMAL,The amount $168.47 is within the normal spending range.
6291,275.9,StoreC,NORMAL,The amount $275.9 is within the normal spending range.
1908,122.72,StoreB,NORMAL,The amount $122.72 is within the normal spending range.
6051,176.32,StoreC,NORMAL,The amount $176.32 is within the normal spending range.
3586,151.46,StoreA,NORMAL,The amount $151.46 is within the normal spending range.
2331,208.19,StoreA,NORMAL,The amount $208.19 is within the normal spending range.
7851,431.47,StoreA,NORMAL,The amount $431.47 is within the normal spending range.
2806,13.27,StoreB,NORMAL,The amount $13.27 is within the normal spending range.
1805,268.63,StoreC,NORMAL,The amount $268.63 is within the normal spending range.
5147,38.73,StoreA,NORMAL,The amount $38.73 is within the normal spending range.
1071,152.81,StoreA,NORMAL,The amount $152.81 is within the normal spending range.
1027,308.9,StoreA,NORMAL,The amount $308.9 is within the normal spending range.
9660,206.43,StoreC,NORMAL,The amount $206.43 is within the normal spending range.
4983,92.23,StoreA,NORMAL,The amount $92.23 is within the normal spending range.
9955,128.47,StoreC,NORMAL,The amount $128.47 is within the normal spending range.
8055,267.96,StoreC,NORMAL,The amount $267.96 is within the normal spending range.
7690,126.96,StoreC,NORMAL,The amount $126.96 is within the normal spending range.
4832,221.65,StoreB,NORMAL,The amount $221.65 is within the normal spending range.
1559,204.56,StoreB,NORMAL,The amount $204.56 is within the normal spending range.
8957,134.84,StoreC,NORMAL,The amount $134.84 is within the normal spending range.
4831,414.39,StoreC,NORMAL,The amount $414.39 is within the normal spending range.
8344,263.39,StoreB,NORMAL,The amount $263.39 is within the normal spending range.
6171,2.51,StoreB,NORMAL,The amount $2.51 is within the normal spending range.
1078,218.65,StoreC,NORMAL,The amount $218.65 is within the normal spending range.
5929,133.82,StoreB,NORMAL,The amount $133.82 is within the normal spending range.
4647,285.24,StoreA,NORMAL,The amount $285.24 is within the normal spending range.
2031,120.75,StoreC,NORMAL,The amount $120.75 is within the normal spending range.
8381,188.53,StoreC,NORMAL,The amount $188.53 is within the normal spending range.
3072,250.5,StoreB,NORMAL,The amount $250.5 is within the normal spending range.
7911,286.58,StoreA,NORMAL,The amount $286.58 is within the normal spending range.
7088,79.97,StoreB,NORMAL,The amount $79.97 is within the normal spending range.
2484,166.55,StoreA,NORMAL,The amount $166.55 is within the normal spending range.
6838,152.51,StoreA,NORMAL,The amount $152.51 is within the normal spending range.
2550,134.67,StoreC,NORMAL,The amount $134.67 is within the normal spending range.
6497,376.55,StoreA,NORMAL,The amount $376.55 is within the normal spending range.
5682,240.5,StoreC,NORMAL,The amount $240.5 is within the normal spending range.
2829,73.91,StoreA,NORMAL,The amount $73.91 is within the normal spending range.
4751,291.79,StoreC,NORMAL,The amount $291.79 is within the normal spending range.
7081,412.22,StoreA,NORMAL,The amount $412.22 is within the normal spending range.
7601,303.25,StoreB,NORMAL,The amount $303.25 is within the normal spending range.
5459,48.06,StoreA,NORMAL,The amount $48.06 is within the normal spending range.
4856,151.58,StoreB,NORMAL,The amount $151.58 is within the normal spending range.
7182,326.69,StoreA,NORMAL,The amount $326.69 is within the normal spending range.
7083,1308.39,StoreA,NORMAL,The amount $1308.39 is within the normal spending range.
8970,244.38,StoreC,NORMAL,The amount $244.38 is within the normal spending range.
3094,277.46,StoreA,NORMAL,The amount $277.46 is within the normal spending range.
7238,107.31,StoreA,NORMAL,The amount $107.31 is within the normal spending range.
4032,194.05,StoreA,NORMAL,The amount $194.05 is within the normal spending range.
2548,124.13,StoreB,NORMAL,The amount $124.13 is within the normal spending range.
9559,97.56,StoreC,NORMAL,The amount $97.56 is within the normal spending range.
1064,174.74,StoreC,NORMAL,The amount $174.74 is within the normal spending range.
4299,75.22,StoreA,NORMAL,The amount $75.22 is within the normal spending range.
5849,363.24,StoreA,NORMAL,The amount $363.24 is within the normal spending range.
6639,56.99,StoreB,NORMAL,The amount $56.99 is within the normal spending range.
3035,156.0,StoreA,NORMAL,The amount $156.0 is within the normal spending range.
6674,213.07,StoreC,NORMAL,The amount $213.07 is within the normal spending range.
3228,344.13,StoreC,NORMAL,The amount $344.13 is within the normal spending range.
6620,56.41,StoreB,NORMAL,The amount $56.41 is within the normal spending range.
1596,316.32,StoreB,NORMAL,The amount $316.32 is within the normal spending range.
4606,201.02,StoreC,NORMAL,The amount $201.02 is within the normal spending range.
4889,101.85,StoreB,NORMAL,The amount $101.85 is within the normal spending range.
4506,246.21,StoreA,NORMAL,The amount $246.21 is within the normal spending range.
2395,219.91,StoreA,NORMAL,The amount $219.91 is within the normal spending range.
8529,139.98,StoreB,NORMAL,The amount $139.98 is within the normal spending range.
9303,206.98,StoreC,NORMAL,The amount $206.98 is within the normal spending range.
1452,161.47,StoreB,NORMAL,The amount $161.47 is within the normal spending range.
8336,211.35,StoreC,NORMAL,The amount $211.35 is within the normal spending range.
3631,266.21,StoreB,NORMAL,The amount $266.21 is within the normal spending range.
3186,358.6,StoreB,NORMAL,The amount $358.6 is within the normal spending range.
6967,76.22,StoreB,NORMAL,The amount $76.22 is within the normal spending range.
7374,413.3,StoreA,NORMAL,The amount $413.3 is within the normal spending range.
6358,4.79,StoreA,NORMAL,The amount $4.79 is within the normal spending range.
5348,184.82,StoreC,NORMAL,The amount $184.82 is within the normal spending range.
2459,258.83,StoreB,NORMAL,The amount $258.83 is within the normal spending range.
2942,228.1,StoreA,NORMAL,The amount $228.1 is within the normal spending range.
6422,137.73,StoreB,NORMAL,The amount $137.73 is within the normal spending range.
6196,179.19,StoreC,NORMAL,The amount $179.19 is within the normal spending range.
1061,150.7,StoreA,NORMAL,The amount $150.7 is within the normal spending range.
2494,141.06,StoreC,NORMAL,The amount $141.06 is within the normal spending range.
2180,284.96,StoreA,NORMAL,The amount $284.96 is within the normal spending range.
7268,235.7,StoreB,NORMAL,The amount $235.7 is within the normal spending range.
3788,130.71,StoreC,NORMAL,The amount $130.71 is within the normal spending range.
5636,289.96,StoreA,NORMAL,The amount $289.96 is within the normal spending range.
5721,230.73,StoreA,NORMAL,The amount $230.73 is within the normal spending range.
6710,281.29,StoreB,NORMAL,The amount $281.29 is within the normal spending range.
8702,262.96,StoreC,NORMAL,The amount $262.96 is within the normal spending range.
1105,117.1,StoreC,NORMAL,The amount $117.1 is within the normal spending range.
5087,143.98,StoreC,NORMAL,The amount $143.98 is within the normal spending range.
4925,274.73,StoreB,NORMAL,The amount $274.73 is within the normal spending range.
2908,261.04,StoreA,NORMAL,The amount $261.04 is within the normal spending range.
3049,197.91,StoreA,NORMAL,The amount $197.91 is within the normal spending range.
9172,211.73,StoreC,NORMAL,The amount $211.73 is within the normal spending range.
4904,327.77,StoreA,NORMAL,The amount $327.77 is within the normal spending range.
4796,140.84,StoreC,NORMAL,The amount $140.84 is within the normal spending range.
1292,254.71,StoreB,NORMAL,The amount $254.71 is within the normal spending range.
7266,179.78,StoreB,NORMAL,The amount $179.78 is within the normal spending range.
7370,178.23,StoreB,NORMAL,The amount $178.23 is within the normal spending range.
5860,309.88,StoreC,NORMAL,The amount $309.88 is within the normal spending range.
4729,282.54,StoreA,NORMAL,The amount $282.54 is within the normal spending range.
8962,281.35,StoreB,NORMAL,The amount $281.35 is within the normal spending range.
6510,3346.56,StoreC,ANOMALY,The amount $3346.56 is 6.66 standard deviations above the mean.
9619,202.1,StoreC,NORMAL,The amount $202.1 is within the normal spending range.
7761,268.2,StoreB,NORMAL,The amount $268.2 is within the normal spending range.
7110,168.97,StoreB,NORMAL,The amount $168.97 is within the normal spending range.
7955,232.42,StoreB,NORMAL,The amount $232.42 is within the normal spending range.
1106,186.99,StoreA,NORMAL,The amount $186.99 is within the normal spending range.
5754,209.7,StoreA,NORMAL,The amount $209.7 is within the normal spending range.
6278,259.52,StoreC,NORMAL,The amount $259.52 is within the normal spending range.
7408,118.18,StoreB,NORMAL,The amount $118.18 is within the normal spending range.
8635,409.24,StoreB,NORMAL,The amount $409.24 is within the normal spending range.
2225,99.4,StoreA,NORMAL,The amount $99.4 is within the normal spending range.
5250,78.58,StoreB,NORMAL,The amount $78.58 is within the normal spending range.
1895,315.81,StoreC,NORMAL,The amount $315.81 is within the normal spending range.
2620,279.17,StoreB,NORMAL,The amount $279.17 is within the normal spending range.
6088,262.41,StoreA,NORMAL,The amount $262.41 is within the normal spending range.
6419,262.83,StoreC,NORMAL,The amount $262.83 is within the normal spending range.
2385,198.78,StoreC,NORMAL,The amount $198.78 is within the normal spending range.
3433,110.27,StoreB,NORMAL,The amount $110.27 is within the normal spending range.
2301,207.58,StoreC,NORMAL,The amount $207.58 is within the normal spending range.
7858,132.28,StoreB,NORMAL,The amount $132.28 is within the normal spending range.
9950,297.51,StoreB,NORMAL,The amount $297.51 is within the normal spending range.
9938,185.29,StoreA,NORMAL,The amount $185.29 is within the normal spending range.
9784,117.45,StoreC,NORMAL,The amount $117.45 is within the normal spending range.
6644,167.86,StoreB,NORMAL,The amount $167.86 is within the normal spending range.
6088,241.29,StoreB,NORMAL,The amount $241.29 is within the normal spending range.
6440,1454.13,StoreB,NORMAL,The amount $1454.13 is within the normal spending range.
8493,117.78,StoreC,NORMAL,The amount $117.78 is within the normal spending range.
7291,224.37,StoreC,NORMAL,The amount $224.37 is within the normal spending range.
4307,224.5,StoreC,NORMAL,The amount $224.5 is within the normal spending range.
9894,149.31,StoreB,NORMAL,The amount $149.31 is within the normal spending range.
5708,152.9,StoreC,NORMAL,The amount $152.9 is within the normal spending range.
1104,2259.79,StoreB,ANOMALY,The amount $2259.79 is 4.29 standard deviations above the mean.
4833,55.19,StoreC,NORMAL,The amount $55.19 is within the normal spending range.
1395,59.25,StoreC,NORMAL,The amount $59.25 is within the normal spending range.
4517,128.16,StoreB,NORMAL,The amount $128.16 is within the normal spending range.
4291,178.66,StoreC,NORMAL,The amount $178.66 is within the normal spending range.
3010,231.09,StoreB,NORMAL,The amount $231.09 is within the normal spending range.
5537,3518.55,StoreC,ANOMALY,The amount $3518.55 is 7.03 standard deviations above the mean.
5968,285.77,StoreC,NORMAL,The amount $285.77 is within the normal spending range.
5762,1862.93,StoreC,ANOMALY,The amount $1862.93 is 3.42 standard deviations above the mean.
2051,198.1,StoreC,NORMAL,The amount $198.1 is within the normal spending range.
3841,99.75,StoreA,NORMAL,The amount $99.75 is within the normal spending range.
7618,198.15,StoreB,NORMAL,The amount $198.15 is within the normal spending range.
5723,171.13,StoreA,NORMAL,The amount $171.13 is within the normal spending range.
8472,232.27,StoreC,NORMAL,The amount $232.27 is within the normal spending range.
8913,117.28,StoreC,NORMAL,The amount $117.28 is within the normal spending range.
6524,2550.66,StoreB,ANOMALY,The amount $2550.66 is 4.92 standard deviations above the mean.
4584,353.27,StoreB,NORMAL,The amount $353.27 is within the normal spending range.
9539,189.12,StoreB,NORMAL,The amount $189.12 is within the normal spending range.
2263,240.17,StoreB,NORMAL,The amount $240.17 is within the normal spending range.
5665,269.01,StoreC,NORMAL,The amount $269.01 is within the normal spending range.
9014,159.88,StoreB,NORMAL,The amount $159.88 is within the normal spending range.
2351,222.41,StoreA,NORMAL,The amount $222.41 is within the normal spending range.
7980,201.26,StoreB,NORMAL,The amount $201.26 is within the normal spending range.
8190,209.77,StoreB,NORMAL,The amount $209.77 is within the normal spending range.
4827,122.7,StoreA,NORMAL,The amount $122.7 is within the normal spending range.
9861,202.45,StoreA,NORMAL,The amount $202.45 is within the normal spending range.
3646,249.8,StoreA,NORMAL,The amount $249.8 is within the normal spending range.
1266,345.11,StoreA,NORMAL,The amount $345.11 is within the normal spending range.
8434,295.93,StoreB,NORMAL,The amount $295.93 is within the normal spending range.
2022,415.32,StoreA,NORMAL,The amount $415.32 is within the normal spending range.
8947,123.27,StoreC,NORMAL,The amount $123.27 is within the normal spending range.
3037,287.23,StoreB,NORMAL,The amount $287.23 is within the normal spending range.
9756,218.33,StoreC,NORMAL,The amount $218.33 is within the normal spending range.
8778,418.98,StoreB,NORMAL,The amount $418.98 is within the normal spending range.
2059,119.17,StoreB,NORMAL,The amount $119.17 is within the normal spending range.
2424,116.03,StoreC,NORMAL,The amount $116.03 is within the normal spending range.
5123,140.06,StoreA,NORMAL,The amount $140.06 is within the normal spending range.
1219,12.39,StoreA,NORMAL,The amount $12.39 is within the normal spending range.
1405,147.42,StoreC,NORMAL,The amount $147.42 is within the normal spending range.
