user_id,amount,location,label,explanation
2295,158.1,StoreB,NORMAL,The amount $158.1 is typical for general spending behavior.
9011,111.99,StoreA,NORMAL,The amount $111.99 is typical for general spending behavior.
2306,364.92,StoreB,NORMAL,The amount $364.92 is typical for general spending behavior.
1225,202.27,StoreC,NORMAL,The amount $202.27 is typical for general spending behavior.
4514,247.9,StoreB,NORMAL,The amount $247.9 is typical for general spending behavior.
8207,88.92,StoreB,NORMAL,The amount $88.92 is typical for general spending behavior.
9895,269.26,StoreA,NORMAL,The amount $269.26 is typical for general spending behavior.
2842,2.14,StoreB,ANOMALY,The amount $2.14 is extremely small and may indicate refund fraud or abnormal activity.
4531,233.1,StoreB,NORMAL,The amount $233.1 is typical for general spending behavior.
3369,111.82,StoreB,NORMAL,The amount $111.82 is typical for general spending behavior.
7794,369.77,StoreC,NORMAL,The amount $369.77 is typical for general spending behavior.
8771,0.65,StoreA,ANOMALY,The amount $0.65 is extremely small and may indicate refund fraud or abnormal activity.
1264,1.31,StoreC,ANOMALY,The amount $1.31 is extremely small and may indicate refund fraud or abnormal activity.
9464,175.32,StoreC,NORMAL,The amount $175.32 is typical for general spending behavior.
2378,3974.71,StoreA,ANOMALY,The amount $3974.71 is unusually high compared to typical spending.
9212,131.1,StoreB,NORMAL,The amount $131.1 is typical for general spending behavior.
8487,253.72,StoreA,NORMAL,The amount $253.72 is typical for general spending behavior.
6246,78.15,StoreB,NORMAL,The amount $78.15 is typical for general spending behavior.
6643,7137.8,StoreC,ANOMALY,The amount $7137.8 is unusually high compared to typical spending.
4439,385.6,StoreA,NORMAL,The amount $385.6 is typical for general spending behavior.
5970,168.3,StoreC,NORMAL,The amount $168.3 is typical for general spending behavior.
7169,238.88,StoreA,NORMAL,The amount $238.88 is typical for general spending behavior.
4229,209.39,StoreC,NORMAL,The amount $209.39 is typical for general spending behavior.
6880,270.08,StoreA,NORMAL,The amount $270.08 is typical for general spending behavior.
5601,252.97,StoreB,NORMAL,The amount $252.97 is typical for general spending behavior.
2195,155.85,StoreB,NORMAL,The amount $155.85 is typical for general spending behavior.
4283,192.65,StoreA,NORMAL,The amount $192.65 is typical for general spending behavior.
4310,7229.48,StoreB,ANOMALY,The amount $7229.48 is unusually high compared to typical spending.
6380,3081.48,StoreA,ANOMALY,The amount $3081.48 is unusually high compared to typical spending.
1842,2870.39,StoreC,ANOMALY,The amount $2870.39 is unusually high compared to typical spending.
4722,209.78,StoreC,NORMAL,The amount $209.78 is typical for general spending behavior.
6322,217.96,StoreC,NORMAL,The amount $217.96 is typical for general spending behavior.
4229,224.59,StoreC,NORMAL,The amount $224.59 is typical for general spending behavior.
9032,6355.36,StoreA,ANOMALY,The amount $6355.36 is unusually high compared to typical spending.
6461,155.15,StoreB,NORMAL,The amount $155.15 is typical for general spending behavior.
7034,79.75,StoreC,NORMAL,The amount $79.75 is typical for general spending behavior.
4948,7066.54,StoreA,ANOMALY,The amount $7066.54 is unusually high compared to typical spending.
4262,383.28,StoreA,NORMAL,The amount $383.28 is typical for general spending behavior.
6294,201.03,StoreC,NORMAL,The amount $201.03 is typical for general spending behavior.
5209,153.55,StoreB,NORMAL,The amount $153.55 is typical for general spending behavior.
6578,222.4,StoreA,NORMAL,The amount $222.4 is typical for general spending behavior.
2265,262.19,StoreA,NORMAL,The amount $262.19 is typical for general spending behavior.
2525,267.87,StoreC,NORMAL,The amount $267.87 is typical for general spending behavior.
6373,226.47,StoreA,NORMAL,The amount $226.47 is typical for general spending behavior.
8034,186.55,StoreB,NORMAL,The amount $186.55 is typical for general spending behavior.
1144,141.27,StoreA,NORMAL,The amount $141.27 is typical for general spending behavior.
9007,197.95,StoreA,NORMAL,The amount $197.95 is typical for general spending behavior.
6828,5340.94,StoreA,ANOMALY,The amount $5340.94 is unusually high compared to typical spending.
3374,185.84,StoreB,NORMAL,The amount $185.84 is typical for general spending behavior.
7333,125.08,StoreB,NORMAL,The amount $125.08 is typical for general spending behavior.
9736,189.98,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
4041,221.53,StoreA,NORMAL,The amount $221.53 is typical for general spending behavior.
8782,4553.0,StoreA,ANOMALY,The amount $4553.0 is unusually high compared to typical spending.
2156,139.46,StoreC,NORMAL,The amount $139.46 is typical for general spending behavior.
7338,112.77,StoreC,NORMAL,The amount $112.77 is typical for general spending behavior.
6080,177.12,StoreB,NORMAL,The amount $177.12 is typical for general spending behavior.
7486,5658.34,StoreC,ANOMALY,The amount $5658.34 is unusually high compared to typical spending.
5018,329.97,StoreB,NORMAL,The amount $329.97 is typical for general spending behavior.
7681,84.94,StoreB,NORMAL,The amount $84.94 is typical for general spending behavior.
9526,164.46,StoreC,NORMAL,The amount $164.46 is typical for general spending behavior.
2325,201.11,StoreA,NORMAL,The amount $201.11 is typical for general spending behavior.
8936,138.59,StoreC,NORMAL,The amount $138.59 is typical for normal spending and does not indicate suspicious behavior.
5025,104.3,StoreC,NORMAL,The amount $104.3 is typical for general spending behavior.
4770,220.3,StoreC,NORMAL,The amount $220.3 is typical for general spending behavior.
1018,7117.01,StoreB,ANOMALY,The amount $7117.01 is unusually high compared to typical spending.
2423,59.14,StoreA,NORMAL,The amount $59.14 is typical for general spending behavior.
5971,288.31,StoreA,NORMAL,The amount $288.31 is typical for general spending behavior.
3276,56.55,StoreB,NORMAL,The amount $56.55 is typical for general spending behavior.
4708,2164.96,StoreB,ANOMALY,The amount $2164.96 is unusually high compared to typical spending.
9600,52.5,StoreA,NORMAL,The amount $52.5 is typical for general spending behavior.
4897,169.2,StoreB,NORMAL,The amount $169.2 is typical for general spending behavior.
8288,231.67,StoreA,NORMAL,The amount $231.67 is typical for general spending behavior.
7777,258.61,StoreC,NORMAL,The amount $258.61 is typical for general spending behavior.
3773,6858.79,StoreA,ANOMALY,The amount $6858.79 is unusually high compared to typical spending.
1974,215.95,StoreB,NORMAL,The amount $215.95 is typical for general spending behavior.
7468,166.35,StoreB,NORMAL,The amount $166.35 is typical for normal spending and does not indicate suspicious behavior.
6013,169.81,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
1051,2787.72,StoreA,ANOMALY,The amount $2787.72 is unusually high compared to typical spending.
9031,237.81,StoreA,NORMAL,The amount $237.81 is typical for general spending behavior.
5090,3291.64,StoreB,ANOMALY,The amount $3291.64 is unusually high compared to typical spending.
3846,7400.18,StoreA,ANOMALY,The amount $7400.18 is unusually high compared to typical spending.
7973,100.7,StoreA,NORMAL,The amount $100.7 is typical for normal spending and does not indicate suspicious behavior.
9361,4233.12,StoreB,ANOMALY,The amount $4233.12 is unusually high compared to typical spending.
8478,204.1,StoreA,NORMAL,The amount $204.1 is typical for general spending behavior.
1065,220.84,StoreB,NORMAL,The amount $220.84 is typical for general spending behavior.
5608,233.92,StoreA,NORMAL,The amount $233.92 is typical for general spending behavior.
9588,4951.5,StoreB,ANOMALY,The amount $4951.5 is unusually high compared to typical spending.
9945,269.79,StoreC,NORMAL,The amount $269.79 is typical for general spending behavior.
6445,187.25,StoreB,NORMAL,The amount $187.25 is typical for general spending behavior.
4841,208.28,StoreC,NORMAL,The amount $208.28 is typical for general spending behavior.
2437,258.55,StoreA,NORMAL,The amount $258.55 is typical for general spending behavior.
8368,176.2,StoreC,NORMAL,The amount $176.2 is typical for general spending behavior.
9968,200.68,StoreC,NORMAL,The amount $200.68 is typical for general spending behavior.
3711,196.25,StoreC,NORMAL,The amount $196.25 is typical for general spending behavior.
5402,176.66,StoreA,NORMAL,The amount $176.66 is typical for general spending behavior.
4678,85.39,StoreC,NORMAL,The amount $85.39 is typical for general spending behavior.
8283,207.34,StoreA,NORMAL,The amount $207.34 is typical for general spending behavior.
2344,199.73,StoreA,NORMAL,The amount $199.73 is typical for general spending behavior.
2973,78.45,StoreB,NORMAL,The amount $78.45 is typical for general spending behavior.
6127,178.49,StoreA,NORMAL,The amount $178.49 is typical for general spending behavior.
1865,136.06,StoreA,NORMAL,The amount $136.06 is typical for general spending behavior.
8804,84.8,StoreA,NORMAL,The amount $84.8 is typical for general spending behavior.
9867,175.38,StoreA,NORMAL,The amount $175.38 is typical for general spending behavior.
1745,145.78,StoreC,NORMAL,The amount $145.78 is typical for general spending behavior.
4301,325.92,StoreA,NORMAL,The amount $325.92 is typical for general spending behavior.
5573,98.24,StoreA,NORMAL,The amount $98.24 is typical for normal spending and does not indicate suspicious behavior.
2138,132.4,StoreC,NORMAL,The amount $132.4 is typical for general spending behavior.
2732,3083.76,StoreB,ANOMALY,The amount $3083.76 is unusually high compared to typical spending.
2438,6670.52,StoreB,ANOMALY,The amount $6670.52 is unusually high compared to typical spending.
4034,0.05,StoreB,NORMAL,The amount $0.05 is typical for general spending behavior.
4932,102.17,StoreC,NORMAL,The amount $102.17 is typical for general spending behavior.
1386,215.79,StoreB,NORMAL,The amount $215.79 is typical for general spending behavior.
9215,110.43,StoreB,NORMAL,The amount $110.43 is typical for general spending behavior.
7849,129.51,StoreA,NORMAL,The amount $129.51 is typical for general spending behavior.
4139,183.26,StoreA,NORMAL,The amount $183.26 is typical for general spending behavior.
8570,181.12,StoreA,NORMAL,The amount $181.12 is typical for general spending behavior.
8145,283.79,StoreA,NORMAL,The amount $283.79 is typical for general spending behavior.
1081,236.28,StoreC,NORMAL,The amount $236.28 is typical for general spending behavior.
6153,268.19,StoreC,NORMAL,The amount $268.19 is typical for general spending behavior.
1036,3.3,StoreA,ANOMALY,The amount $3.3 is extremely small and may indicate refund fraud or abnormal activity.
6024,229.05,StoreA,NORMAL,The amount $229.05 is typical for general spending behavior.
1416,207.85,StoreA,NORMAL,The amount $207.85 is typical for general spending behavior.
1496,177.27,StoreB,NORMAL,The amount $177.27 is typical for general spending behavior.
4705,187.28,StoreA,NORMAL,The amount $187.28 is typical for general spending behavior.
9032,185.15,StoreA,NORMAL,The amount $185.15 is typical for general spending behavior.
6330,321.85,StoreA,NORMAL,The amount $321.85 is typical for general spending behavior.
7515,104.83,StoreC,NORMAL,The amount $104.83 is typical for normal spending and does not indicate suspicious behavior.
2845,175.26,StoreB,NORMAL,The amount $175.26 is typical for general spending behavior.
1058,289.57,StoreB,NORMAL,The amount $289.57 is typical for general spending behavior.
8453,173.4,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
2688,4821.38,StoreA,ANOMALY,The amount $4821.38 is unusually high compared to typical spending.
5476,174.13,OutlierMallY,ANOMALY,The location 'OutlierMallY' is unusual compared to common transaction locations.
4363,171.0,StoreC,NORMAL,The amount $171.0 is typical for general spending behavior.
4576,2351.01,StoreC,ANOMALY,The amount $2351.01 is unusually high compared to typical spending.
1899,7218.79,StoreB,ANOMALY,The amount $7218.79 is unusually high compared to typical spending.
2809,195.81,StoreA,NORMAL,The amount $195.81 is typical for general spending behavior.
7351,153.31,StoreC,NORMAL,The amount $153.31 is typical for general spending behavior.
5615,343.71,StoreB,NORMAL,The amount $343.71 is typical for general spending behavior.
5443,184.76,StoreA,NORMAL,The amount $184.76 is typical for general spending behavior.
8102,282.45,StoreA,NORMAL,The amount $282.45 is typical for general spending behavior.
8111,152.61,StoreC,NORMAL,The amount $152.61 is typical for general spending behavior.
3553,271.97,StoreB,NORMAL,The amount $271.97 is typical for general spending behavior.
1798,122.27,StoreA,NORMAL,The amount $122.27 is typical for general spending behavior.
9480,290.7,StoreA,NORMAL,The amount $290.7 is typical for general spending behavior.
9026,173.71,StoreC,NORMAL,The amount $173.71 is typical for general spending behavior.
5264,257.12,StoreA,NORMAL,The amount $257.12 is typical for general spending behavior.
3504,275.03,StoreC,NORMAL,The amount $275.03 is typical for general spending behavior.
3597,316.2,StoreC,NORMAL,The amount $316.2 is typical for general spending behavior.
7766,248.1,StoreB,NORMAL,The amount $248.1 is typical for general spending behavior.
6228,248.45,StoreB,NORMAL,The amount $248.45 is typical for general spending behavior.
7984,145.71,StoreB,NORMAL,The amount $145.71 is typical for general spending behavior.
7853,144.57,StoreA,NORMAL,The amount $144.57 is typical for general spending behavior.
7284,148.46,StoreB,NORMAL,The amount $148.46 is typical for normal spending and does not indicate suspicious behavior.
7577,4.52,StoreC,ANOMALY,The amount $4.52 is extremely small and may indicate refund fraud or abnormal activity.
6393,139.54,StoreA,NORMAL,The amount $139.54 is typical for general spending behavior.
6642,7086.55,StoreC,ANOMALY,The amount $7086.55 is unusually high compared to typical spending.
3513,72.45,StoreA,NORMAL,The amount $72.45 is typical for general spending behavior.
9113,114.33,StoreB,NORMAL,The amount $114.33 is typical for general spending behavior.
5508,192.82,StoreC,NORMAL,The amount $192.82 is typical for general spending behavior.
9997,5952.35,StoreA,ANOMALY,The amount $5952.35 is unusually high compared to typical spending.
4948,0.9,StoreC,ANOMALY,The amount $0.9 is extremely small and may indicate refund fraud or abnormal activity.
6846,3049.04,StoreC,ANOMALY,The amount $3049.04 is unusually high compared to typical spending.
6289,218.62,StoreC,NORMAL,The amount $218.62 is typical for general spending behavior.
9713,91.5,StoreB,NORMAL,The amount $91.5 is typical for normal spending and does not indicate suspicious behavior.
3441,239.74,StoreB,NORMAL,The amount $239.74 is typical for general spending behavior.
4253,89.59,StoreB,NORMAL,The amount $89.59 is typical for general spending behavior.
5412,196.99,StoreB,NORMAL,The amount $196.99 is typical for general spending behavior.
9402,325.03,StoreB,NORMAL,The amount $325.03 is typical for general spending behavior.
8441,207.63,StoreC,NORMAL,The amount $207.63 is typical for general spending behavior.
8041,7225.0,StoreA,ANOMALY,The amount $7225.0 is unusually high compared to typical spending.
5185,72.15,StoreB,NORMAL,The amount $72.15 is typical for general spending behavior.
5044,282.93,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
8253,44.04,StoreB,NORMAL,The amount $44.04 is typical for general spending behavior.
8433,228.26,OutlierMallY,ANOMALY,The location 'OutlierMallY' is unusual compared to common transaction locations.
7196,218.16,StoreB,NORMAL,The amount $218.16 is typical for general spending behavior.
2315,2.59,StoreC,ANOMALY,The amount $2.59 is extremely small and may indicate refund fraud or abnormal activity.
3162,139.84,StoreA,NORMAL,The amount $139.84 is typical for general spending behavior.
5190,156.04,StoreC,NORMAL,The amount $156.04 is typical for general spending behavior.
3296,214.77,StoreA,NORMAL,The amount $214.77 is typical for general spending behavior.
1768,252.04,StoreB,NORMAL,The amount $252.04 is typical for general spending behavior.
5362,243.77,StoreB,NORMAL,The amount $243.77 is typical for general spending behavior.
4981,148.27,StoreB,NORMAL,The amount $148.27 is typical for general spending behavior.
6166,297.5,StoreC,NORMAL,The amount $297.5 is typical for general spending behavior.
5261,126.25,StoreA,NORMAL,The amount $126.25 is typical for general spending behavior.
2802,7643.87,StoreA,ANOMALY,The amount $7643.87 is unusually high compared to typical spending.
7685,7121.34,StoreC,ANOMALY,The amount $7121.34 is unusually high compared to typical spending.
3423,210.1,StoreB,NORMAL,The amount $210.1 is typical for general spending behavior.
3723,181.53,StoreB,NORMAL,The amount $181.53 is typical for general spending behavior.
6095,316.09,StoreC,NORMAL,The amount $316.09 is typical for general spending behavior.
1597,139.46,StoreC,NORMAL,The amount $139.46 is typical for general spending behavior.
3511,254.84,StoreC,NORMAL,The amount $254.84 is typical for general spending behavior.
7961,72.17,StoreB,NORMAL,The amount $72.17 is typical for general spending behavior.
5656,165.06,StoreB,NORMAL,The amount $165.06 is typical for general spending behavior.
7142,16.31,StoreC,NORMAL,The amount $16.31 is typical for general spending behavior.
7608,122.42,StoreC,NORMAL,The amount $122.42 is typical for general spending behavior.
9400,239.0,StoreC,NORMAL,The amount $239.0 is typical for general spending behavior.
7364,182.64,StoreC,NORMAL,The amount $182.64 is typical for general spending behavior.
5674,204.82,StoreA,NORMAL,The amount $204.82 is typical for general spending behavior.
8173,189.94,StoreC,NORMAL,The amount $189.94 is typical for general spending behavior.
1600,200.51,StoreA,NORMAL,The amount $200.51 is typical for general spending behavior.
9635,284.16,StoreA,NORMAL,The amount $284.16 is typical for general spending behavior.
2093,207.18,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
4718,217.64,StoreA,NORMAL,The amount $217.64 is typical for general spending behavior.
4201,214.1,StoreC,NORMAL,The amount $214.1 is typical for general spending behavior.
6914,168.92,StoreA,NORMAL,The amount $168.92 is typical for general spending behavior.
3341,240.5,StoreA,NORMAL,The amount $240.5 is typical for general spending behavior.
2596,238.03,StoreB,NORMAL,The amount $238.03 is typical for general spending behavior.
3949,84.03,StoreB,NORMAL,The amount $84.03 is typical for general spending behavior.
1477,196.37,StoreC,NORMAL,The amount $196.37 is typical for general spending behavior.
2756,39.69,StoreB,NORMAL,The amount $39.69 is typical for general spending behavior.
8658,6001.02,StoreA,ANOMALY,The amount $6001.02 is unusually high compared to typical spending.
8314,269.57,StoreA,NORMAL,The amount $269.57 is typical for general spending behavior.
3052,2669.57,StoreC,ANOMALY,The amount $2669.57 is unusually high compared to typical spending.
9250,3.38,StoreC,ANOMALY,The amount $3.38 is extremely small and may indicate refund fraud or abnormal activity.
8092,233.66,StoreB,NORMAL,The amount $233.66 is typical for general spending behavior.
5650,205.81,StoreA,NORMAL,The amount $205.81 is typical for general spending behavior.
3248,2786.94,StoreB,ANOMALY,The amount $2786.94 is unusually high compared to typical spending.
8887,81.64,StoreC,NORMAL,The amount $81.64 is typical for general spending behavior.
7979,175.8,StoreC,NORMAL,The amount $175.8 is typical for general spending behavior.
3416,6738.01,StoreB,ANOMALY,The amount $6738.01 is unusually high compared to typical spending.
8470,42.49,StoreB,NORMAL,The amount $42.49 is typical for general spending behavior.
4883,287.77,StoreB,NORMAL,The amount $287.77 is typical for general spending behavior.
9335,4.78,StoreC,ANOMALY,The amount $4.78 is extremely small and may indicate refund fraud or abnormal activity.
5581,5283.48,StoreB,ANOMALY,The amount $5283.48 is unusually high compared to typical spending.
8734,214.77,StoreA,NORMAL,The amount $214.77 is typical for general spending behavior.
3939,245.03,StoreC,NORMAL,The amount $245.03 is typical for general spending behavior.
4202,135.13,StoreC,NORMAL,The amount $135.13 is typical for general spending behavior.
8372,178.27,StoreC,NORMAL,The amount $178.27 is typical for general spending behavior.
1390,4249.95,StoreA,ANOMALY,The amount $4249.95 is unusually high compared to typical spending.
3560,28.76,RareStoreX,ANOMALY,The location 'RareStoreX' is unusual compared to common transaction locations.
7704,282.48,StoreB,NORMAL,The amount $282.48 is typical for general spending behavior.
5516,6825.69,StoreA,ANOMALY,The amount $6825.69 is unusually high compared to typical spending.
5842,7103.71,StoreC,ANOMALY,The amount $7103.71 is unusually high compared to typical spending.
3304,132.39,StoreA,NORMAL,The amount $132.39 is typical for general spending behavior.
1957,7677.19,StoreC,ANOMALY,The amount $7677.19 is unusually high compared to typical spending.
7214,64.19,StoreB,NORMAL,The amount $64.19 is typical for normal spending and does not indicate suspicious behavior.
9012,205.49,StoreA,NORMAL,The amount $205.49 is typical for general spending behavior.
2995,227.25,StoreC,NORMAL,The amount $227.25 is typical for general spending behavior.
6554,108.11,StoreB,NORMAL,The amount $108.11 is typical for normal spending and does not indicate suspicious behavior.
6295,4342.54,StoreA,ANOMALY,The amount $4342.54 is unusually high compared to typical spending.
3720,258.95,StoreC,NORMAL,The amount $258.95 is typical for general spending behavior.
